id,date,week,rank
139,2000-07-15,36,NA
139,2000-07-22,37,NA
139,2000-07-29,38,NA
139,2000-08-05,39,NA
139,2000-08-12,40,NA
139,2000-08-19,41,NA
139,2000-08-26,42,NA
139,2000-09-02,43,NA
139,2000-09-09,44,NA
139,2000-09-16,45,NA
139,2000-09-23,46,NA
139,2000-09-30,47,NA
139,2000-10-07,48,NA
139,2000-10-14,49,NA
139,2000-10-21,50,NA
139,2000-10-28,51,NA
139,2000-11-04,52,NA
139,2000-11-11,53,NA
139,2000-11-18,54,NA
139,2000-11-25,55,NA
139,2000-12-02,56,NA
139,2000-12-09,57,NA
139,2000-12-16,58,NA
139,2000-12-23,59,NA
139,2000-12-30,60,NA
139,2001-01-06,61,NA
139,2001-01-13,62,NA
139,2001-01-20,63,NA
139,2001-01-27,64,NA
139,2001-02-03,65,NA
139,2001-02-10,66,NA
139,2001-02-17,67,NA
139,2001-02-24,68,NA
139,2001-03-03,69,NA
139,2001-03-10,70,NA
139,2001-03-17,71,NA
139,2001-03-24,72,NA
139,2001-03-31,73,NA
139,2001-04-07,74,NA
139,2001-04-14,75,NA
139,2001-04-21,76,NA
140,2000-11-04,1,75
140,2000-11-11,2,59
140,2000-11-18,3,59
140,2000-11-25,4,54
140,2000-12-02,5,50
140,2000-12-09,6,49
140,2000-12-16,7,47
140,2000-12-23,8,45
140,2000-12-30,9,49
140,2001-01-06,10,69
140,2001-01-13,11,63
140,2001-01-20,12,67
140,2001-01-27,13,77
140,2001-02-03,14,89
140,2001-02-10,15,99
140,2001-02-17,16,NA
140,2001-02-24,17,NA
140,2001-03-03,18,NA
140,2001-03-10,19,NA
140,2001-03-17,20,NA
140,2001-03-24,21,NA
140,2001-03-31,22,NA
140,2001-04-07,23,NA
140,2001-04-14,24,NA
140,2001-04-21,25,NA
140,2001-04-28,26,NA
140,2001-05-05,27,NA
140,2001-05-12,28,NA
140,2001-05-19,29,NA
140,2001-05-26,30,NA
140,2001-06-02,31,NA
140,2001-06-09,32,NA
140,2001-06-16,33,NA
140,2001-06-23,34,NA
140,2001-06-30,35,NA
140,2001-07-07,36,NA
140,2001-07-14,37,NA
140,2001-07-21,38,NA
140,2001-07-28,39,NA
140,2001-08-04,40,NA
140,2001-08-11,41,NA
140,2001-08-18,42,NA
140,2001-08-25,43,NA
140,2001-09-01,44,NA
140,2001-09-08,45,NA
140,2001-09-15,46,NA
140,2001-09-22,47,NA
140,2001-09-29,48,NA
140,2001-10-06,49,NA
140,2001-10-13,50,NA
140,2001-10-20,51,NA
140,2001-10-27,52,NA
140,2001-11-03,53,NA
140,2001-11-10,54,NA
140,2001-11-17,55,NA
140,2001-11-24,56,NA
140,2001-12-01,57,NA
140,2001-12-08,58,NA
140,2001-12-15,59,NA
140,2001-12-22,60,NA
140,2001-12-29,61,NA
140,2002-01-05,62,NA
140,2002-01-12,63,NA
140,2002-01-19,64,NA
140,2002-01-26,65,NA
140,2002-02-02,66,NA
140,2002-02-09,67,NA
140,2002-02-16,68,NA
140,2002-02-23,69,NA
140,2002-03-02,70,NA
140,2002-03-09,71,NA
140,2002-03-16,72,NA
140,2002-03-23,73,NA
140,2002-03-30,74,NA
140,2002-04-06,75,NA
140,2002-04-13,76,NA
141,1999-12-11,1,54
141,1999-12-18,2,32
141,1999-12-25,3,17
141,2000-01-01,4,17
141,2000-01-08,5,15
141,2000-01-15,6,18
141,2000-01-22,7,18
141,2000-01-29,8,18
141,2000-02-05,9,18
141,2000-02-12,10,25
141,2000-02-19,11,24
141,2000-02-26,12,24
141,2000-03-04,13,26
141,2000-03-11,14,33
141,2000-03-18,15,44
141,2000-03-25,16,51
141,2000-04-01,17,53
141,2000-04-08,18,65
141,2000-04-15,19,69
141,2000-04-22,20,77
141,2000-04-29,21,NA
141,2000-05-06,22,NA
141,2000-05-13,23,NA
141,2000-05-20,24,NA
141,2000-05-27,25,NA
141,2000-06-03,26,NA
141,2000-06-10,27,NA
141,2000-06-17,28,NA
141,2000-06-24,29,NA
141,2000-07-01,30,NA
141,2000-07-08,31,NA
141,2000-07-15,32,NA
141,2000-07-22,33,NA
141,2000-07-29,34,NA
141,2000-08-05,35,NA
141,2000-08-12,36,NA
141,2000-08-19,37,NA
141,2000-08-26,38,NA
141,2000-09-02,39,NA
141,2000-09-09,40,NA
141,2000-09-16,41,NA
141,2000-09-23,42,NA
141,2000-09-30,43,NA
141,2000-10-07,44,NA
141,2000-10-14,45,NA
141,2000-10-21,46,NA
141,2000-10-28,47,NA
141,2000-11-04,48,NA
141,2000-11-11,49,NA
141,2000-11-18,50,NA
141,2000-11-25,51,NA
141,2000-12-02,52,NA
141,2000-12-09,53,NA
141,2000-12-16,54,NA
141,2000-12-23,55,NA
141,2000-12-30,56,NA
141,2001-01-06,57,NA
141,2001-01-13,58,NA
141,2001-01-20,59,NA
141,2001-01-27,60,NA
141,2001-02-03,61,NA
141,2001-02-10,62,NA
141,2001-02-17,63,NA
141,2001-02-24,64,NA
141,2001-03-03,65,NA
141,2001-03-10,66,NA
141,2001-03-17,67,NA
141,2001-03-24,68,NA
141,2001-03-31,69,NA
141,2001-04-07,70,NA
141,2001-04-14,71,NA
141,2001-04-21,72,NA
141,2001-04-28,73,NA
141,2001-05-05,74,NA
141,2001-05-12,75,NA
141,2001-05-19,76,NA
142,2000-05-06,1,77
142,2000-05-13,2,66
142,2000-05-20,3,55
142,2000-05-27,4,45
142,2000-06-03,5,38
142,2000-06-10,6,42
142,2000-06-17,7,33
142,2000-06-24,8,29
142,2000-07-01,9,28
142,2000-07-08,10,26
142,2000-07-15,11,23
142,2000-07-22,12,15
142,2000-07-29,13,11
142,2000-08-05,14,14
142,2000-08-12,15,14
142,2000-08-19,16,17
142,2000-08-26,17,20
142,2000-09-02,18,20
142,2000-09-09,19,21
142,2000-09-16,20,23
142,2000-09-23,21,24
142,2000-09-30,22,29
142,2000-10-07,23,36
142,2000-10-14,24,47
142,2000-10-21,25,NA
142,2000-10-28,26,NA
142,2000-11-04,27,NA
142,2000-11-11,28,NA
142,2000-11-18,29,NA
142,2000-11-25,30,NA
142,2000-12-02,31,NA
142,2000-12-09,32,NA
142,2000-12-16,33,NA
142,2000-12-23,34,NA
142,2000-12-30,35,NA
142,2001-01-06,36,NA
142,2001-01-13,37,NA
142,2001-01-20,38,NA
142,2001-01-27,39,NA
142,2001-02-03,40,NA
142,2001-02-10,41,NA
142,2001-02-17,42,NA
142,2001-02-24,43,NA
142,2001-03-03,44,NA
142,2001-03-10,45,NA
142,2001-03-17,46,NA
142,2001-03-24,47,NA
142,2001-03-31,48,NA
142,2001-04-07,49,NA
142,2001-04-14,50,NA
142,2001-04-21,51,NA
142,2001-04-28,52,NA
142,2001-05-05,53,NA
142,2001-05-12,54,NA
142,2001-05-19,55,NA
142,2001-05-26,56,NA
142,2001-06-02,57,NA
142,2001-06-09,58,NA
142,2001-06-16,59,NA
142,2001-06-23,60,NA
142,2001-06-30,61,NA
142,2001-07-07,62,NA
142,2001-07-14,63,NA
142,2001-07-21,64,NA
142,2001-07-28,65,NA
142,2001-08-04,66,NA
142,2001-08-11,67,NA
142,2001-08-18,68,NA
142,2001-08-25,69,NA
142,2001-09-01,70,NA
142,2001-09-08,71,NA
142,2001-09-15,72,NA
142,2001-09-22,73,NA
142,2001-09-29,74,NA
142,2001-10-06,75,NA
142,2001-10-13,76,NA
143,2000-06-17,1,59
143,2000-06-24,2,52
143,2000-07-01,3,43
143,2000-07-08,4,30
143,2000-07-15,5,29
143,2000-07-22,6,22
143,2000-07-29,7,15
143,2000-08-05,8,10
143,2000-08-12,9,10
143,2000-08-19,10,5
143,2000-08-26,11,1
143,2000-09-02,12,1
143,2000-09-09,13,1
143,2000-09-16,14,2
143,2000-09-23,15,2
143,2000-09-30,16,3
143,2000-10-07,17,3
143,2000-10-14,18,7
143,2000-10-21,19,8
143,2000-10-28,20,20
143,2000-11-04,21,25
143,2000-11-11,22,37
143,2000-11-18,23,40
143,2000-11-25,24,41
143,2000-12-02,25,NA
143,2000-12-09,26,NA
143,2000-12-16,27,NA
143,2000-12-23,28,NA
143,2000-12-30,29,NA
143,2001-01-06,30,NA
143,2001-01-13,31,NA
143,2001-01-20,32,NA
143,2001-01-27,33,NA
143,2001-02-03,34,NA
143,2001-02-10,35,NA
143,2001-02-17,36,NA
143,2001-02-24,37,NA
143,2001-03-03,38,NA
143,2001-03-10,39,NA
143,2001-03-17,40,NA
143,2001-03-24,41,NA
143,2001-03-31,42,NA
143,2001-04-07,43,NA
143,2001-04-14,44,NA
143,2001-04-21,45,NA
143,2001-04-28,46,NA
143,2001-05-05,47,NA
143,2001-05-12,48,NA
143,2001-05-19,49,NA
143,2001-05-26,50,NA
143,2001-06-02,51,NA
143,2001-06-09,52,NA
143,2001-06-16,53,NA
143,2001-06-23,54,NA
143,2001-06-30,55,NA
143,2001-07-07,56,NA
143,2001-07-14,57,NA
143,2001-07-21,58,NA
143,2001-07-28,59,NA
143,2001-08-04,60,NA
143,2001-08-11,61,NA
143,2001-08-18,62,NA
143,2001-08-25,63,NA
143,2001-09-01,64,NA
143,2001-09-08,65,NA
143,2001-09-15,66,NA
143,2001-09-22,67,NA
143,2001-09-29,68,NA
143,2001-10-06,69,NA
143,2001-10-13,70,NA
143,2001-10-20,71,NA
143,2001-10-27,72,NA
143,2001-11-03,73,NA
143,2001-11-10,74,NA
143,2001-11-17,75,NA
143,2001-11-24,76,NA
144,2000-02-26,1,72
144,2000-03-04,2,58
144,2000-03-11,3,55
144,2000-03-18,4,55
144,2000-03-25,5,63
144,2000-04-01,6,74
144,2000-04-08,7,86
144,2000-04-15,8,92
144,2000-04-22,9,NA
144,2000-04-29,10,NA
144,2000-05-06,11,NA
144,2000-05-13,12,NA
144,2000-05-20,13,NA
144,2000-05-27,14,NA
144,2000-06-03,15,NA
144,2000-06-10,16,NA
144,2000-06-17,17,NA
144,2000-06-24,18,NA
144,2000-07-01,19,NA
144,2000-07-08,20,NA
144,2000-07-15,21,NA
144,2000-07-22,22,NA
144,2000-07-29,23,NA
144,2000-08-05,24,NA
144,2000-08-12,25,NA
144,2000-08-19,26,NA
144,2000-08-26,27,NA
144,2000-09-02,28,NA
144,2000-09-09,29,NA
144,2000-09-16,30,NA
144,2000-09-23,31,NA
144,2000-09-30,32,NA
144,2000-10-07,33,NA
144,2000-10-14,34,NA
144,2000-10-21,35,NA
144,2000-10-28,36,NA
144,2000-11-04,37,NA
144,2000-11-11,38,NA
144,2000-11-18,39,NA
144,2000-11-25,40,NA
144,2000-12-02,41,NA
144,2000-12-09,42,NA
144,2000-12-16,43,NA
144,2000-12-23,44,NA
144,2000-12-30,45,NA
144,2001-01-06,46,NA
144,2001-01-13,47,NA
144,2001-01-20,48,NA
144,2001-01-27,49,NA
144,2001-02-03,50,NA
144,2001-02-10,51,NA
144,2001-02-17,52,NA
144,2001-02-24,53,NA
144,2001-03-03,54,NA
144,2001-03-10,55,NA
144,2001-03-17,56,NA
144,2001-03-24,57,NA
144,2001-03-31,58,NA
144,2001-04-07,59,NA
144,2001-04-14,60,NA
144,2001-04-21,61,NA
144,2001-04-28,62,NA
144,2001-05-05,63,NA
144,2001-05-12,64,NA
144,2001-05-19,65,NA
144,2001-05-26,66,NA
144,2001-06-02,67,NA
144,2001-06-09,68,NA
144,2001-06-16,69,NA
144,2001-06-23,70,NA
144,2001-06-30,71,NA
144,2001-07-07,72,NA
144,2001-07-14,73,NA
144,2001-07-21,74,NA
144,2001-07-28,75,NA
144,2001-08-04,76,NA
145,2000-04-22,1,69
145,2000-04-29,2,52
145,2000-05-06,3,39
145,2000-05-13,4,33
145,2000-05-20,5,28
145,2000-05-27,6,25
145,2000-06-03,7,25
145,2000-06-10,8,23
145,2000-06-17,9,20
145,2000-06-24,10,19
145,2000-07-01,11,21
145,2000-07-08,12,18
145,2000-07-15,13,20
145,2000-07-22,14,20
145,2000-07-29,15,26
145,2000-08-05,16,29
145,2000-08-12,17,35
145,2000-08-19,18,33
145,2000-08-26,19,41
145,2000-09-02,20,50
145,2000-09-09,21,NA
145,2000-09-16,22,NA
145,2000-09-23,23,NA
145,2000-09-30,24,NA
145,2000-10-07,25,NA
145,2000-10-14,26,NA
145,2000-10-21,27,NA
145,2000-10-28,28,NA
145,2000-11-04,29,NA
145,2000-11-11,30,NA
145,2000-11-18,31,NA
145,2000-11-25,32,NA
145,2000-12-02,33,NA
145,2000-12-09,34,NA
145,2000-12-16,35,NA
145,2000-12-23,36,NA
145,2000-12-30,37,NA
145,2001-01-06,38,NA
145,2001-01-13,39,NA
145,2001-01-20,40,NA
145,2001-01-27,41,NA
145,2001-02-03,42,NA
145,2001-02-10,43,NA
145,2001-02-17,44,NA
145,2001-02-24,45,NA
145,2001-03-03,46,NA
145,2001-03-10,47,NA
145,2001-03-17,48,NA
145,2001-03-24,49,NA
145,2001-03-31,50,NA
145,2001-04-07,51,NA
145,2001-04-14,52,NA
145,2001-04-21,53,NA
145,2001-04-28,54,NA
145,2001-05-05,55,NA
145,2001-05-12,56,NA
145,2001-05-19,57,NA
145,2001-05-26,58,NA
145,2001-06-02,59,NA
145,2001-06-09,60,NA
145,2001-06-16,61,NA
145,2001-06-23,62,NA
145,2001-06-30,63,NA
145,2001-07-07,64,NA
145,2001-07-14,65,NA
145,2001-07-21,66,NA
145,2001-07-28,67,NA
145,2001-08-04,68,NA
145,2001-08-11,69,NA
145,2001-08-18,70,NA
145,2001-08-25,71,NA
145,2001-09-01,72,NA
145,2001-09-08,73,NA
145,2001-09-15,74,NA
145,2001-09-22,75,NA
145,2001-09-29,76,NA
146,2000-01-15,1,95
146,2000-01-22,2,68
146,2000-01-29,3,65
146,2000-02-05,4,65
146,2000-02-12,5,74
146,2000-02-19,6,84
146,2000-02-26,7,92
146,2000-03-04,8,96
146,2000-03-11,9,95
146,2000-03-18,10,NA
146,2000-03-25,11,NA
146,2000-04-01,12,NA
146,2000-04-08,13,NA
146,2000-04-15,14,NA
146,2000-04-22,15,NA
146,2000-04-29,16,NA
146,2000-05-06,17,NA
146,2000-05-13,18,NA
146,2000-05-20,19,NA
146,2000-05-27,20,NA
146,2000-06-03,21,NA
146,2000-06-10,22,NA
146,2000-06-17,23,NA
146,2000-06-24,24,NA
146,2000-07-01,25,NA
146,2000-07-08,26,NA
146,2000-07-15,27,NA
146,2000-07-22,28,NA
146,2000-07-29,29,NA
146,2000-08-05,30,NA
146,2000-08-12,31,NA
146,2000-08-19,32,NA
146,2000-08-26,33,NA
146,2000-09-02,34,NA
146,2000-09-09,35,NA
146,2000-09-16,36,NA
146,2000-09-23,37,NA
146,2000-09-30,38,NA
146,2000-10-07,39,NA
146,2000-10-14,40,NA
146,2000-10-21,41,NA
146,2000-10-28,42,NA
146,2000-11-04,43,NA
146,2000-11-11,44,NA
146,2000-11-18,45,NA
146,2000-11-25,46,NA
146,2000-12-02,47,NA
146,2000-12-09,48,NA
146,2000-12-16,49,NA
146,2000-12-23,50,NA
146,2000-12-30,51,NA
146,2001-01-06,52,NA
146,2001-01-13,53,NA
146,2001-01-20,54,NA
146,2001-01-27,55,NA
146,2001-02-03,56,NA
146,2001-02-10,57,NA
146,2001-02-17,58,NA
146,2001-02-24,59,NA
146,2001-03-03,60,NA
146,2001-03-10,61,NA
146,2001-03-17,62,NA
146,2001-03-24,63,NA
146,2001-03-31,64,NA
146,2001-04-07,65,NA
146,2001-04-14,66,NA
146,2001-04-21,67,NA
146,2001-04-28,68,NA
146,2001-05-05,69,NA
146,2001-05-12,70,NA
146,2001-05-19,71,NA
146,2001-05-26,72,NA
146,2001-06-02,73,NA
146,2001-06-09,74,NA
146,2001-06-16,75,NA
146,2001-06-23,76,NA
147,2000-08-12,1,98
147,2000-08-19,2,100
147,2000-08-26,3,98
147,2000-09-02,4,94
147,2000-09-09,5,83
147,2000-09-16,6,83
147,2000-09-23,7,80
147,2000-09-30,8,78
147,2000-10-07,9,76
147,2000-10-14,10,77
147,2000-10-21,11,85
147,2000-10-28,12,91
147,2000-11-04,13,93
147,2000-11-11,14,88
147,2000-11-18,15,94
147,2000-11-25,16,NA
147,2000-12-02,17,NA
147,2000-12-09,18,NA
147,2000-12-16,19,NA
147,2000-12-23,20,NA
147,2000-12-30,21,NA
147,2001-01-06,22,NA
147,2001-01-13,23,NA
147,2001-01-20,24,NA
147,2001-01-27,25,NA
147,2001-02-03,26,NA
147,2001-02-10,27,NA
147,2001-02-17,28,NA
147,2001-02-24,29,NA
147,2001-03-03,30,NA
147,2001-03-10,31,NA
147,2001-03-17,32,NA
147,2001-03-24,33,NA
147,2001-03-31,34,NA
147,2001-04-07,35,NA
147,2001-04-14,36,NA
147,2001-04-21,37,NA
147,2001-04-28,38,NA
147,2001-05-05,39,NA
147,2001-05-12,40,NA
147,2001-05-19,41,NA
147,2001-05-26,42,NA
147,2001-06-02,43,NA
147,2001-06-09,44,NA
147,2001-06-16,45,NA
147,2001-06-23,46,NA
147,2001-06-30,47,NA
147,2001-07-07,48,NA
147,2001-07-14,49,NA
147,2001-07-21,50,NA
147,2001-07-28,51,NA
147,2001-08-04,52,NA
147,2001-08-11,53,NA
147,2001-08-18,54,NA
147,2001-08-25,55,NA
147,2001-09-01,56,NA
147,2001-09-08,57,NA
147,2001-09-15,58,NA
147,2001-09-22,59,NA
147,2001-09-29,60,NA
147,2001-10-06,61,NA
147,2001-10-13,62,NA
147,2001-10-20,63,NA
147,2001-10-27,64,NA
147,2001-11-03,65,NA
147,2001-11-10,66,NA
147,2001-11-17,67,NA
147,2001-11-24,68,NA
147,2001-12-01,69,NA
147,2001-12-08,70,NA
147,2001-12-15,71,NA
147,2001-12-22,72,NA
147,2001-12-29,73,NA
147,2002-01-05,74,NA
147,2002-01-12,75,NA
147,2002-01-19,76,NA
148,2000-10-28,1,58
148,2000-11-04,2,45
148,2000-11-11,3,35
148,2000-11-18,4,26
148,2000-11-25,5,23
148,2000-12-02,6,19
148,2000-12-09,7,14
148,2000-12-16,8,14
148,2000-12-23,9,13
148,2000-12-30,10,11
148,2001-01-06,11,12
148,2001-01-13,12,12
148,2001-01-20,13,12
148,2001-01-27,14,15
148,2001-02-03,15,15
148,2001-02-10,16,19
148,2001-02-17,17,24
148,2001-02-24,18,28
148,2001-03-03,19,29
148,2001-03-10,20,30
148,2001-03-17,21,40
148,2001-03-24,22,NA
148,2001-03-31,23,NA
148,2001-04-07,24,NA
148,2001-04-14,25,NA
148,2001-04-21,26,NA
148,2001-04-28,27,NA
148,2001-05-05,28,NA
148,2001-05-12,29,NA
148,2001-05-19,30,NA
148,2001-05-26,31,NA
148,2001-06-02,32,NA
148,2001-06-09,33,NA
148,2001-06-16,34,NA
148,2001-06-23,35,NA
148,2001-06-30,36,NA
148,2001-07-07,37,NA
148,2001-07-14,38,NA
148,2001-07-21,39,NA
148,2001-07-28,40,NA
148,2001-08-04,41,NA
148,2001-08-11,42,NA
148,2001-08-18,43,NA
148,2001-08-25,44,NA
148,2001-09-01,45,NA
148,2001-09-08,46,NA
148,2001-09-15,47,NA
148,2001-09-22,48,NA
148,2001-09-29,49,NA
148,2001-10-06,50,NA
148,2001-10-13,51,NA
148,2001-10-20,52,NA
148,2001-10-27,53,NA
148,2001-11-03,54,NA
148,2001-11-10,55,NA
148,2001-11-17,56,NA
148,2001-11-24,57,NA
148,2001-12-01,58,NA
148,2001-12-08,59,NA
148,2001-12-15,60,NA
148,2001-12-22,61,NA
148,2001-12-29,62,NA
148,2002-01-05,63,NA
148,2002-01-12,64,NA
148,2002-01-19,65,NA
148,2002-01-26,66,NA
148,2002-02-02,67,NA
148,2002-02-09,68,NA
148,2002-02-16,69,NA
148,2002-02-23,70,NA
148,2002-03-02,71,NA
148,2002-03-09,72,NA
148,2002-03-16,73,NA
148,2002-03-23,74,NA
148,2002-03-30,75,NA
148,2002-04-06,76,NA
149,2000-10-07,1,77
149,2000-10-14,2,74
149,2000-10-21,3,64
149,2000-10-28,4,61
149,2000-11-04,5,53
149,2000-11-11,6,48
149,2000-11-18,7,43
149,2000-11-25,8,38
149,2000-12-02,9,42
149,2000-12-09,10,38
149,2000-12-16,11,44
149,2000-12-23,12,49
149,2000-12-30,13,53
149,2001-01-06,14,61
149,2001-01-13,15,66
149,2001-01-20,16,68
149,2001-01-27,17,80
149,2001-02-03,18,85
149,2001-02-10,19,96
149,2001-02-17,20,NA
149,2001-02-24,21,NA
149,2001-03-03,22,NA
149,2001-03-10,23,NA
149,2001-03-17,24,NA
149,2001-03-24,25,NA
149,2001-03-31,26,NA
149,2001-04-07,27,NA
149,2001-04-14,28,NA
149,2001-04-21,29,NA
149,2001-04-28,30,NA
149,2001-05-05,31,NA
149,2001-05-12,32,NA
149,2001-05-19,33,NA
149,2001-05-26,34,NA
149,2001-06-02,35,NA
149,2001-06-09,36,NA
149,2001-06-16,37,NA
149,2001-06-23,38,NA
149,2001-06-30,39,NA
149,2001-07-07,40,NA
149,2001-07-14,41,NA
149,2001-07-21,42,NA
149,2001-07-28,43,NA
149,2001-08-04,44,NA
149,2001-08-11,45,NA
149,2001-08-18,46,NA
149,2001-08-25,47,NA
149,2001-09-01,48,NA
149,2001-09-08,49,NA
149,2001-09-15,50,NA
149,2001-09-22,51,NA
149,2001-09-29,52,NA
149,2001-10-06,53,NA
149,2001-10-13,54,NA
149,2001-10-20,55,NA
149,2001-10-27,56,NA
149,2001-11-03,57,NA
149,2001-11-10,58,NA
149,2001-11-17,59,NA
149,2001-11-24,60,NA
149,2001-12-01,61,NA
149,2001-12-08,62,NA
149,2001-12-15,63,NA
149,2001-12-22,64,NA
149,2001-12-29,65,NA
149,2002-01-05,66,NA
149,2002-01-12,67,NA
149,2002-01-19,68,NA
149,2002-01-26,69,NA
149,2002-02-02,70,NA
149,2002-02-09,71,NA
149,2002-02-16,72,NA
149,2002-02-23,73,NA
149,2002-03-02,74,NA
149,2002-03-09,75,NA
149,2002-03-16,76,NA
150,2000-01-01,1,94
150,2000-01-08,2,86
150,2000-01-15,3,69
150,2000-01-22,4,50
150,2000-01-29,5,41
150,2000-02-05,6,33
150,2000-02-12,7,32
150,2000-02-19,8,28
150,2000-02-26,9,28
150,2000-03-04,10,27
150,2000-03-11,11,27
150,2000-03-18,12,25
150,2000-03-25,13,23
150,2000-04-01,14,20
150,2000-04-08,15,17
150,2000-04-15,16,15
150,2000-04-22,17,14
150,2000-04-29,18,11
150,2000-05-06,19,11
150,2000-05-13,20,14
150,2000-05-20,21,11
150,2000-05-27,22,11
150,2000-06-03,23,10
150,2000-06-10,24,12
150,2000-06-17,25,10
150,2000-06-24,26,6
150,2000-07-01,27,4
150,2000-07-08,28,5
150,2000-07-15,29,4
150,2000-07-22,30,5
150,2000-07-29,31,5
150,2000-08-05,32,7
150,2000-08-12,33,6
150,2000-08-19,34,8
150,2000-08-26,35,5
150,2000-09-02,36,6
150,2000-09-09,37,9
150,2000-09-16,38,9
150,2000-09-23,39,8
150,2000-09-30,40,14
150,2000-10-07,41,16
150,2000-10-14,42,20
150,2000-10-21,43,32
150,2000-10-28,44,45
150,2000-11-04,45,NA
150,2000-11-11,46,NA
150,2000-11-18,47,NA
150,2000-11-25,48,NA
150,2000-12-02,49,NA
150,2000-12-09,50,NA
150,2000-12-16,51,NA
150,2000-12-23,52,NA
150,2000-12-30,53,NA
150,2001-01-06,54,NA
150,2001-01-13,55,NA
150,2001-01-20,56,NA
150,2001-01-27,57,NA
150,2001-02-03,58,NA
150,2001-02-10,59,NA
150,2001-02-17,60,NA
150,2001-02-24,61,NA
150,2001-03-03,62,NA
150,2001-03-10,63,NA
150,2001-03-17,64,NA
150,2001-03-24,65,NA
150,2001-03-31,66,NA
150,2001-04-07,67,NA
150,2001-04-14,68,NA
150,2001-04-21,69,NA
150,2001-04-28,70,NA
150,2001-05-05,71,NA
150,2001-05-12,72,NA
150,2001-05-19,73,NA
150,2001-05-26,74,NA
150,2001-06-02,75,NA
150,2001-06-09,76,NA
151,2000-08-05,1,77
151,2000-08-12,2,75
151,2000-08-19,3,63
151,2000-08-26,4,63
151,2000-09-02,5,69
151,2000-09-09,6,64
151,2000-09-16,7,68
151,2000-09-23,8,67
151,2000-09-30,9,72
151,2000-10-07,10,79
151,2000-10-14,11,78
151,2000-10-21,12,84
151,2000-10-28,13,85
151,2000-11-04,14,90
151,2000-11-11,15,89
151,2000-11-18,16,99
151,2000-11-25,17,100
151,2000-12-02,18,NA
151,2000-12-09,19,NA
151,2000-12-16,20,NA
151,2000-12-23,21,NA
151,2000-12-30,22,NA
151,2001-01-06,23,NA
151,2001-01-13,24,NA
151,2001-01-20,25,NA
151,2001-01-27,26,NA
151,2001-02-03,27,NA
151,2001-02-10,28,NA
151,2001-02-17,29,NA
151,2001-02-24,30,NA
151,2001-03-03,31,NA
151,2001-03-10,32,NA
151,2001-03-17,33,NA
151,2001-03-24,34,NA
151,2001-03-31,35,NA
151,2001-04-07,36,NA
151,2001-04-14,37,NA
151,2001-04-21,38,NA
151,2001-04-28,39,NA
151,2001-05-05,40,NA
151,2001-05-12,41,NA
151,2001-05-19,42,NA
151,2001-05-26,43,NA
151,2001-06-02,44,NA
151,2001-06-09,45,NA
151,2001-06-16,46,NA
151,2001-06-23,47,NA
151,2001-06-30,48,NA
151,2001-07-07,49,NA
151,2001-07-14,50,NA
151,2001-07-21,51,NA
151,2001-07-28,52,NA
151,2001-08-04,53,NA
151,2001-08-11,54,NA
151,2001-08-18,55,NA
151,2001-08-25,56,NA
151,2001-09-01,57,NA
151,2001-09-08,58,NA
151,2001-09-15,59,NA
151,2001-09-22,60,NA
151,2001-09-29,61,NA
151,2001-10-06,62,NA
151,2001-10-13,63,NA
151,2001-10-20,64,NA
151,2001-10-27,65,NA
151,2001-11-03,66,NA
151,2001-11-10,67,NA
151,2001-11-17,68,NA
151,2001-11-24,69,NA
151,2001-12-01,70,NA
151,2001-12-08,71,NA
151,2001-12-15,72,NA
151,2001-12-22,73,NA
151,2001-12-29,74,NA
151,2002-01-05,75,NA
151,2002-01-12,76,NA
152,2000-04-22,1,56
152,2000-04-29,2,56
152,2000-05-06,3,49
152,2000-05-13,4,59
152,2000-05-20,5,67
152,2000-05-27,6,60
152,2000-06-03,7,64
152,2000-06-10,8,73
152,2000-06-17,9,81
152,2000-06-24,10,90
152,2000-07-01,11,93
152,2000-07-08,12,89
152,2000-07-15,13,98
152,2000-07-22,14,94
152,2000-07-29,15,99
152,2000-08-05,16,NA
152,2000-08-12,17,NA
152,2000-08-19,18,NA
152,2000-08-26,19,NA
152,2000-09-02,20,NA
152,2000-09-09,21,NA
152,2000-09-16,22,NA
152,2000-09-23,23,NA
152,2000-09-30,24,NA
152,2000-10-07,25,NA
152,2000-10-14,26,NA
152,2000-10-21,27,NA
152,2000-10-28,28,NA
152,2000-11-04,29,NA
152,2000-11-11,30,NA
152,2000-11-18,31,NA
152,2000-11-25,32,NA
152,2000-12-02,33,NA
152,2000-12-09,34,NA
152,2000-12-16,35,NA
152,2000-12-23,36,NA
152,2000-12-30,37,NA
152,2001-01-06,38,NA
152,2001-01-13,39,NA
152,2001-01-20,40,NA
152,2001-01-27,41,NA
152,2001-02-03,42,NA
152,2001-02-10,43,NA
152,2001-02-17,44,NA
152,2001-02-24,45,NA
152,2001-03-03,46,NA
152,2001-03-10,47,NA
152,2001-03-17,48,NA
152,2001-03-24,49,NA
152,2001-03-31,50,NA
152,2001-04-07,51,NA
152,2001-04-14,52,NA
152,2001-04-21,53,NA
152,2001-04-28,54,NA
152,2001-05-05,55,NA
152,2001-05-12,56,NA
152,2001-05-19,57,NA
152,2001-05-26,58,NA
152,2001-06-02,59,NA
152,2001-06-09,60,NA
152,2001-06-16,61,NA
152,2001-06-23,62,NA
152,2001-06-30,63,NA
152,2001-07-07,64,NA
