year,artist,time,track,date,week,rank
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-02-19,12,93
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-02-26,13,91
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-03-04,14,91
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-03-11,15,89
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-03-18,16,90
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-03-25,17,93
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-04-01,18,100
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-04-08,19,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-04-15,20,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-04-22,21,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-04-29,22,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-05-06,23,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-05-13,24,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-05-20,25,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-05-27,26,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-06-03,27,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-06-10,28,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-06-17,29,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-06-24,30,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-07-01,31,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-07-08,32,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-07-15,33,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-07-22,34,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-07-29,35,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-08-05,36,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-08-12,37,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-08-19,38,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-08-26,39,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-09-02,40,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-09-09,41,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-09-16,42,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-09-23,43,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-09-30,44,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-10-07,45,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-10-14,46,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-10-21,47,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-10-28,48,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-11-04,49,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-11-11,50,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-11-18,51,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-11-25,52,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-12-02,53,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-12-09,54,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-12-16,55,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-12-23,56,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2000-12-30,57,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-01-06,58,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-01-13,59,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-01-20,60,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-01-27,61,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-02-03,62,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-02-10,63,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-02-17,64,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-02-24,65,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-03-03,66,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-03-10,67,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-03-17,68,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-03-24,69,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-03-31,70,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-04-07,71,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-04-14,72,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-04-21,73,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-04-28,74,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-05-05,75,NA
2000,Limp Bizkit,04:08:00,Re-Arranged,2001-05-12,76,NA
2000,Limp Bizkit,04:04:00,Rollin',2000-11-11,1,77
2000,Limp Bizkit,04:04:00,Rollin',2000-11-18,2,73
2000,Limp Bizkit,04:04:00,Rollin',2000-11-25,3,72
2000,Limp Bizkit,04:04:00,Rollin',2000-12-02,4,66
2000,Limp Bizkit,04:04:00,Rollin',2000-12-09,5,65
2000,Limp Bizkit,04:04:00,Rollin',2000-12-16,6,65
2000,Limp Bizkit,04:04:00,Rollin',2000-12-23,7,67
2000,Limp Bizkit,04:04:00,Rollin',2000-12-30,8,73
2000,Limp Bizkit,04:04:00,Rollin',2001-01-06,9,74
2000,Limp Bizkit,04:04:00,Rollin',2001-01-13,10,78
2000,Limp Bizkit,04:04:00,Rollin',2001-01-20,11,80
2000,Limp Bizkit,04:04:00,Rollin',2001-01-27,12,86
2000,Limp Bizkit,04:04:00,Rollin',2001-02-03,13,86
2000,Limp Bizkit,04:04:00,Rollin',2001-02-10,14,91
2000,Limp Bizkit,04:04:00,Rollin',2001-02-17,15,93
2000,Limp Bizkit,04:04:00,Rollin',2001-02-24,16,96
2000,Limp Bizkit,04:04:00,Rollin',2001-03-03,17,100
2000,Limp Bizkit,04:04:00,Rollin',2001-03-10,18,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-03-17,19,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-03-24,20,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-03-31,21,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-04-07,22,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-04-14,23,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-04-21,24,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-04-28,25,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-05-05,26,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-05-12,27,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-05-19,28,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-05-26,29,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-06-02,30,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-06-09,31,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-06-16,32,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-06-23,33,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-06-30,34,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-07-07,35,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-07-14,36,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-07-21,37,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-07-28,38,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-08-04,39,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-08-11,40,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-08-18,41,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-08-25,42,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-09-01,43,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-09-08,44,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-09-15,45,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-09-22,46,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-09-29,47,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-10-06,48,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-10-13,49,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-10-20,50,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-10-27,51,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-11-03,52,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-11-10,53,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-11-17,54,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-11-24,55,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-12-01,56,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-12-08,57,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-12-15,58,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-12-22,59,NA
2000,Limp Bizkit,04:04:00,Rollin',2001-12-29,60,NA
2000,Limp Bizkit,04:04:00,Rollin',2002-01-05,61,NA
2000,Limp Bizkit,04:04:00,Rollin',2002-01-12,62,NA
2000,Limp Bizkit,04:04:00,Rollin',2002-01-19,63,NA
2000,Limp Bizkit,04:04:00,Rollin',2002-01-26,64,NA
2000,Limp Bizkit,04:04:00,Rollin',2002-02-02,65,NA
2000,Limp Bizkit,04:04:00,Rollin',2002-02-09,66,NA
2000,Limp Bizkit,04:04:00,Rollin',2002-02-16,67,NA
2000,Limp Bizkit,04:04:00,Rollin',2002-02-23,68,NA
2000,Limp Bizkit,04:04:00,Rollin',2002-03-02,69,NA
2000,Limp Bizkit,04:04:00,Rollin',2002-03-09,70,NA
2000,Limp Bizkit,04:04:00,Rollin',2002-03-16,71,NA
2000,Limp Bizkit,04:04:00,Rollin',2002-03-23,72,NA
2000,Limp Bizkit,04:04:00,Rollin',2002-03-30,73,NA
2000,Limp Bizkit,04:04:00,Rollin',2002-04-06,74,NA
2000,Limp Bizkit,04:04:00,Rollin',2002-04-13,75,NA
2000,Limp Bizkit,04:04:00,Rollin',2002-04-20,76,NA
2000,LL Cool J,04:00:00,Imagine That,2000-08-12,1,99
2000,LL Cool J,04:00:00,Imagine That,2000-08-19,2,98
2000,LL Cool J,04:00:00,Imagine That,2000-08-26,3,NA
2000,LL Cool J,04:00:00,Imagine That,2000-09-02,4,NA
2000,LL Cool J,04:00:00,Imagine That,2000-09-09,5,NA
2000,LL Cool J,04:00:00,Imagine That,2000-09-16,6,NA
2000,LL Cool J,04:00:00,Imagine That,2000-09-23,7,NA
2000,LL Cool J,04:00:00,Imagine That,2000-09-30,8,NA
2000,LL Cool J,04:00:00,Imagine That,2000-10-07,9,NA
2000,LL Cool J,04:00:00,Imagine That,2000-10-14,10,NA
2000,LL Cool J,04:00:00,Imagine That,2000-10-21,11,NA
2000,LL Cool J,04:00:00,Imagine That,2000-10-28,12,NA
2000,LL Cool J,04:00:00,Imagine That,2000-11-04,13,NA
2000,LL Cool J,04:00:00,Imagine That,2000-11-11,14,NA
2000,LL Cool J,04:00:00,Imagine That,2000-11-18,15,NA
2000,LL Cool J,04:00:00,Imagine That,2000-11-25,16,NA
2000,LL Cool J,04:00:00,Imagine That,2000-12-02,17,NA
2000,LL Cool J,04:00:00,Imagine That,2000-12-09,18,NA
2000,LL Cool J,04:00:00,Imagine That,2000-12-16,19,NA
2000,LL Cool J,04:00:00,Imagine That,2000-12-23,20,NA
2000,LL Cool J,04:00:00,Imagine That,2000-12-30,21,NA
2000,LL Cool J,04:00:00,Imagine That,2001-01-06,22,NA
2000,LL Cool J,04:00:00,Imagine That,2001-01-13,23,NA
2000,LL Cool J,04:00:00,Imagine That,2001-01-20,24,NA
2000,LL Cool J,04:00:00,Imagine That,2001-01-27,25,NA
2000,LL Cool J,04:00:00,Imagine That,2001-02-03,26,NA
2000,LL Cool J,04:00:00,Imagine That,2001-02-10,27,NA
2000,LL Cool J,04:00:00,Imagine That,2001-02-17,28,NA
2000,LL Cool J,04:00:00,Imagine That,2001-02-24,29,NA
2000,LL Cool J,04:00:00,Imagine That,2001-03-03,30,NA
2000,LL Cool J,04:00:00,Imagine That,2001-03-10,31,NA
2000,LL Cool J,04:00:00,Imagine That,2001-03-17,32,NA
2000,LL Cool J,04:00:00,Imagine That,2001-03-24,33,NA
2000,LL Cool J,04:00:00,Imagine That,2001-03-31,34,NA
2000,LL Cool J,04:00:00,Imagine That,2001-04-07,35,NA
2000,LL Cool J,04:00:00,Imagine That,2001-04-14,36,NA
2000,LL Cool J,04:00:00,Imagine That,2001-04-21,37,NA
2000,LL Cool J,04:00:00,Imagine That,2001-04-28,38,NA
2000,LL Cool J,04:00:00,Imagine That,2001-05-05,39,NA
2000,LL Cool J,04:00:00,Imagine That,2001-05-12,40,NA
2000,LL Cool J,04:00:00,Imagine That,2001-05-19,41,NA
2000,LL Cool J,04:00:00,Imagine That,2001-05-26,42,NA
2000,LL Cool J,04:00:00,Imagine That,2001-06-02,43,NA
2000,LL Cool J,04:00:00,Imagine That,2001-06-09,44,NA
2000,LL Cool J,04:00:00,Imagine That,2001-06-16,45,NA
2000,LL Cool J,04:00:00,Imagine That,2001-06-23,46,NA
2000,LL Cool J,04:00:00,Imagine That,2001-06-30,47,NA
2000,LL Cool J,04:00:00,Imagine That,2001-07-07,48,NA
2000,LL Cool J,04:00:00,Imagine That,2001-07-14,49,NA
2000,LL Cool J,04:00:00,Imagine That,2001-07-21,50,NA
2000,LL Cool J,04:00:00,Imagine That,2001-07-28,51,NA
2000,LL Cool J,04:00:00,Imagine That,2001-08-04,52,NA
2000,LL Cool J,04:00:00,Imagine That,2001-08-11,53,NA
2000,LL Cool J,04:00:00,Imagine That,2001-08-18,54,NA
2000,LL Cool J,04:00:00,Imagine That,2001-08-25,55,NA
2000,LL Cool J,04:00:00,Imagine That,2001-09-01,56,NA
2000,LL Cool J,04:00:00,Imagine That,2001-09-08,57,NA
2000,LL Cool J,04:00:00,Imagine That,2001-09-15,58,NA
2000,LL Cool J,04:00:00,Imagine That,2001-09-22,59,NA
2000,LL Cool J,04:00:00,Imagine That,2001-09-29,60,NA
2000,LL Cool J,04:00:00,Imagine That,2001-10-06,61,NA
2000,LL Cool J,04:00:00,Imagine That,2001-10-13,62,NA
2000,LL Cool J,04:00:00,Imagine That,2001-10-20,63,NA
2000,LL Cool J,04:00:00,Imagine That,2001-10-27,64,NA
2000,LL Cool J,04:00:00,Imagine That,2001-11-03,65,NA
2000,LL Cool J,04:00:00,Imagine That,2001-11-10,66,NA
2000,LL Cool J,04:00:00,Imagine That,2001-11-17,67,NA
2000,LL Cool J,04:00:00,Imagine That,2001-11-24,68,NA
2000,LL Cool J,04:00:00,Imagine That,2001-12-01,69,NA
2000,LL Cool J,04:00:00,Imagine That,2001-12-08,70,NA
2000,LL Cool J,04:00:00,Imagine That,2001-12-15,71,NA
2000,LL Cool J,04:00:00,Imagine That,2001-12-22,72,NA
2000,LL Cool J,04:00:00,Imagine That,2001-12-29,73,NA
2000,LL Cool J,04:00:00,Imagine That,2002-01-05,74,NA
2000,LL Cool J,04:00:00,Imagine That,2002-01-12,75,NA
2000,LL Cool J,04:00:00,Imagine That,2002-01-19,76,NA
2000,Lonestar,04:25:00,Amazed,1999-06-05,1,81
2000,Lonestar,04:25:00,Amazed,1999-06-12,2,54
2000,Lonestar,04:25:00,Amazed,1999-06-19,3,44
2000,Lonestar,04:25:00,Amazed,1999-06-26,4,39
2000,Lonestar,04:25:00,Amazed,1999-07-03,5,38
2000,Lonestar,04:25:00,Amazed,1999-07-10,6,33
2000,Lonestar,04:25:00,Amazed,1999-07-17,7,29
2000,Lonestar,04:25:00,Amazed,1999-07-24,8,29
2000,Lonestar,04:25:00,Amazed,1999-07-31,9,32
2000,Lonestar,04:25:00,Amazed,1999-08-07,10,27
2000,Lonestar,04:25:00,Amazed,1999-08-14,11,26
2000,Lonestar,04:25:00,Amazed,1999-08-21,12,24
2000,Lonestar,04:25:00,Amazed,1999-08-28,13,27
2000,Lonestar,04:25:00,Amazed,1999-09-04,14,32
2000,Lonestar,04:25:00,Amazed,1999-09-11,15,33
2000,Lonestar,04:25:00,Amazed,1999-09-18,16,35
2000,Lonestar,04:25:00,Amazed,1999-09-25,17,35
2000,Lonestar,04:25:00,Amazed,1999-10-02,18,40
2000,Lonestar,04:25:00,Amazed,1999-10-09,19,43
2000,Lonestar,04:25:00,Amazed,1999-10-16,20,50
2000,Lonestar,04:25:00,Amazed,1999-10-23,21,NA
2000,Lonestar,04:25:00,Amazed,1999-10-30,22,NA
2000,Lonestar,04:25:00,Amazed,1999-11-06,23,NA
2000,Lonestar,04:25:00,Amazed,1999-11-13,24,NA
2000,Lonestar,04:25:00,Amazed,1999-11-20,25,NA
2000,Lonestar,04:25:00,Amazed,1999-11-27,26,NA
2000,Lonestar,04:25:00,Amazed,1999-12-04,27,NA
2000,Lonestar,04:25:00,Amazed,1999-12-11,28,NA
2000,Lonestar,04:25:00,Amazed,1999-12-18,29,NA
2000,Lonestar,04:25:00,Amazed,1999-12-25,30,45
2000,Lonestar,04:25:00,Amazed,2000-01-01,31,45
2000,Lonestar,04:25:00,Amazed,2000-01-08,32,45
2000,Lonestar,04:25:00,Amazed,2000-01-15,33,23
2000,Lonestar,04:25:00,Amazed,2000-01-22,34,17
2000,Lonestar,04:25:00,Amazed,2000-01-29,35,14
2000,Lonestar,04:25:00,Amazed,2000-02-05,36,17
2000,Lonestar,04:25:00,Amazed,2000-02-12,37,18
2000,Lonestar,04:25:00,Amazed,2000-02-19,38,18
2000,Lonestar,04:25:00,Amazed,2000-02-26,39,3
2000,Lonestar,04:25:00,Amazed,2000-03-04,40,1
2000,Lonestar,04:25:00,Amazed,2000-03-11,41,1
2000,Lonestar,04:25:00,Amazed,2000-03-18,42,2
2000,Lonestar,04:25:00,Amazed,2000-03-25,43,3
2000,Lonestar,04:25:00,Amazed,2000-04-01,44,4
2000,Lonestar,04:25:00,Amazed,2000-04-08,45,4
2000,Lonestar,04:25:00,Amazed,2000-04-15,46,5
2000,Lonestar,04:25:00,Amazed,2000-04-22,47,6
2000,Lonestar,04:25:00,Amazed,2000-04-29,48,8
2000,Lonestar,04:25:00,Amazed,2000-05-06,49,9
2000,Lonestar,04:25:00,Amazed,2000-05-13,50,10
2000,Lonestar,04:25:00,Amazed,2000-05-20,51,12
2000,Lonestar,04:25:00,Amazed,2000-05-27,52,15
2000,Lonestar,04:25:00,Amazed,2000-06-03,53,20
2000,Lonestar,04:25:00,Amazed,2000-06-10,54,22
2000,Lonestar,04:25:00,Amazed,2000-06-17,55,22
2000,Lonestar,04:25:00,Amazed,2000-06-24,56,25
2000,Lonestar,04:25:00,Amazed,2000-07-01,57,26
2000,Lonestar,04:25:00,Amazed,2000-07-08,58,31
2000,Lonestar,04:25:00,Amazed,2000-07-15,59,32
2000,Lonestar,04:25:00,Amazed,2000-07-22,60,37
2000,Lonestar,04:25:00,Amazed,2000-07-29,61,42
2000,Lonestar,04:25:00,Amazed,2000-08-05,62,42
2000,Lonestar,04:25:00,Amazed,2000-08-12,63,45
2000,Lonestar,04:25:00,Amazed,2000-08-19,64,50
2000,Lonestar,04:25:00,Amazed,2000-08-26,65,NA
2000,Lonestar,04:25:00,Amazed,2000-09-02,66,NA
2000,Lonestar,04:25:00,Amazed,2000-09-09,67,NA
2000,Lonestar,04:25:00,Amazed,2000-09-16,68,NA
2000,Lonestar,04:25:00,Amazed,2000-09-23,69,NA
2000,Lonestar,04:25:00,Amazed,2000-09-30,70,NA
2000,Lonestar,04:25:00,Amazed,2000-10-07,71,NA
2000,Lonestar,04:25:00,Amazed,2000-10-14,72,NA
2000,Lonestar,04:25:00,Amazed,2000-10-21,73,NA
2000,Lonestar,04:25:00,Amazed,2000-10-28,74,NA
2000,Lonestar,04:25:00,Amazed,2000-11-04,75,NA
2000,Lonestar,04:25:00,Amazed,2000-11-11,76,NA
2000,Lonestar,03:33:00,Smile,1999-12-18,1,89
2000,Lonestar,03:33:00,Smile,1999-12-25,2,80
2000,Lonestar,03:33:00,Smile,2000-01-01,3,80
2000,Lonestar,03:33:00,Smile,2000-01-08,4,80
2000,Lonestar,03:33:00,Smile,2000-01-15,5,65
2000,Lonestar,03:33:00,Smile,2000-01-22,6,47
2000,Lonestar,03:33:00,Smile,2000-01-29,7,44
2000,Lonestar,03:33:00,Smile,2000-02-05,8,42
2000,Lonestar,03:33:00,Smile,2000-02-12,9,39
2000,Lonestar,03:33:00,Smile,2000-02-19,10,39
2000,Lonestar,03:33:00,Smile,2000-02-26,11,43
2000,Lonestar,03:33:00,Smile,2000-03-04,12,41
2000,Lonestar,03:33:00,Smile,2000-03-11,13,43
2000,Lonestar,03:33:00,Smile,2000-03-18,14,45
2000,Lonestar,03:33:00,Smile,2000-03-25,15,50
2000,Lonestar,03:33:00,Smile,2000-04-01,16,58
2000,Lonestar,03:33:00,Smile,2000-04-08,17,67
2000,Lonestar,03:33:00,Smile,2000-04-15,18,78
2000,Lonestar,03:33:00,Smile,2000-04-22,19,85
2000,Lonestar,03:33:00,Smile,2000-04-29,20,91
2000,Lonestar,03:33:00,Smile,2000-05-06,21,NA
2000,Lonestar,03:33:00,Smile,2000-05-13,22,NA
2000,Lonestar,03:33:00,Smile,2000-05-20,23,NA
2000,Lonestar,03:33:00,Smile,2000-05-27,24,NA
2000,Lonestar,03:33:00,Smile,2000-06-03,25,NA
2000,Lonestar,03:33:00,Smile,2000-06-10,26,NA
2000,Lonestar,03:33:00,Smile,2000-06-17,27,NA
2000,Lonestar,03:33:00,Smile,2000-06-24,28,NA
2000,Lonestar,03:33:00,Smile,2000-07-01,29,NA
2000,Lonestar,03:33:00,Smile,2000-07-08,30,NA
2000,Lonestar,03:33:00,Smile,2000-07-15,31,NA
2000,Lonestar,03:33:00,Smile,2000-07-22,32,NA
2000,Lonestar,03:33:00,Smile,2000-07-29,33,NA
2000,Lonestar,03:33:00,Smile,2000-08-05,34,NA
2000,Lonestar,03:33:00,Smile,2000-08-12,35,NA
2000,Lonestar,03:33:00,Smile,2000-08-19,36,NA
2000,Lonestar,03:33:00,Smile,2000-08-26,37,NA
2000,Lonestar,03:33:00,Smile,2000-09-02,38,NA
2000,Lonestar,03:33:00,Smile,2000-09-09,39,NA
2000,Lonestar,03:33:00,Smile,2000-09-16,40,NA
2000,Lonestar,03:33:00,Smile,2000-09-23,41,NA
2000,Lonestar,03:33:00,Smile,2000-09-30,42,NA
2000,Lonestar,03:33:00,Smile,2000-10-07,43,NA
2000,Lonestar,03:33:00,Smile,2000-10-14,44,NA
2000,Lonestar,03:33:00,Smile,2000-10-21,45,NA
2000,Lonestar,03:33:00,Smile,2000-10-28,46,NA
2000,Lonestar,03:33:00,Smile,2000-11-04,47,NA
2000,Lonestar,03:33:00,Smile,2000-11-11,48,NA
2000,Lonestar,03:33:00,Smile,2000-11-18,49,NA
2000,Lonestar,03:33:00,Smile,2000-11-25,50,NA
2000,Lonestar,03:33:00,Smile,2000-12-02,51,NA
2000,Lonestar,03:33:00,Smile,2000-12-09,52,NA
2000,Lonestar,03:33:00,Smile,2000-12-16,53,NA
2000,Lonestar,03:33:00,Smile,2000-12-23,54,NA
2000,Lonestar,03:33:00,Smile,2000-12-30,55,NA
2000,Lonestar,03:33:00,Smile,2001-01-06,56,NA
2000,Lonestar,03:33:00,Smile,2001-01-13,57,NA
2000,Lonestar,03:33:00,Smile,2001-01-20,58,NA
2000,Lonestar,03:33:00,Smile,2001-01-27,59,NA
2000,Lonestar,03:33:00,Smile,2001-02-03,60,NA
2000,Lonestar,03:33:00,Smile,2001-02-10,61,NA
2000,Lonestar,03:33:00,Smile,2001-02-17,62,NA
2000,Lonestar,03:33:00,Smile,2001-02-24,63,NA
2000,Lonestar,03:33:00,Smile,2001-03-03,64,NA
2000,Lonestar,03:33:00,Smile,2001-03-10,65,NA
2000,Lonestar,03:33:00,Smile,2001-03-17,66,NA
2000,Lonestar,03:33:00,Smile,2001-03-24,67,NA
2000,Lonestar,03:33:00,Smile,2001-03-31,68,NA
2000,Lonestar,03:33:00,Smile,2001-04-07,69,NA
2000,Lonestar,03:33:00,Smile,2001-04-14,70,NA
2000,Lonestar,03:33:00,Smile,2001-04-21,71,NA
2000,Lonestar,03:33:00,Smile,2001-04-28,72,NA
2000,Lonestar,03:33:00,Smile,2001-05-05,73,NA
2000,Lonestar,03:33:00,Smile,2001-05-12,74,NA
2000,Lonestar,03:33:00,Smile,2001-05-19,75,NA
2000,Lonestar,03:33:00,Smile,2001-05-26,76,NA
2000,Lonestar,03:30:00,What About Now,2000-06-10,1,78
2000,Lonestar,03:30:00,What About Now,2000-06-17,2,72
2000,Lonestar,03:30:00,What About Now,2000-06-24,3,66
2000,Lonestar,03:30:00,What About Now,2000-07-01,4,64
2000,Lonestar,03:30:00,What About Now,2000-07-08,5,56
2000,Lonestar,03:30:00,What About Now,2000-07-15,6,50
2000,Lonestar,03:30:00,What About Now,2000-07-22,7,47
2000,Lonestar,03:30:00,What About Now,2000-07-29,8,39
2000,Lonestar,03:30:00,What About Now,2000-08-05,9,37
2000,Lonestar,03:30:00,What About Now,2000-08-12,10,34
2000,Lonestar,03:30:00,What About Now,2000-08-19,11,30
2000,Lonestar,03:30:00,What About Now,2000-08-26,12,30
2000,Lonestar,03:30:00,What About Now,2000-09-02,13,35
2000,Lonestar,03:30:00,What About Now,2000-09-09,14,36
2000,Lonestar,03:30:00,What About Now,2000-09-16,15,37
2000,Lonestar,03:30:00,What About Now,2000-09-23,16,43
2000,Lonestar,03:30:00,What About Now,2000-09-30,17,54
2000,Lonestar,03:30:00,What About Now,2000-10-07,18,60
2000,Lonestar,03:30:00,What About Now,2000-10-14,19,61
2000,Lonestar,03:30:00,What About Now,2000-10-21,20,69
2000,Lonestar,03:30:00,What About Now,2000-10-28,21,NA
2000,Lonestar,03:30:00,What About Now,2000-11-04,22,NA
2000,Lonestar,03:30:00,What About Now,2000-11-11,23,NA
2000,Lonestar,03:30:00,What About Now,2000-11-18,24,NA
2000,Lonestar,03:30:00,What About Now,2000-11-25,25,NA
2000,Lonestar,03:30:00,What About Now,2000-12-02,26,NA
2000,Lonestar,03:30:00,What About Now,2000-12-09,27,NA
2000,Lonestar,03:30:00,What About Now,2000-12-16,28,NA
2000,Lonestar,03:30:00,What About Now,2000-12-23,29,NA
2000,Lonestar,03:30:00,What About Now,2000-12-30,30,NA
2000,Lonestar,03:30:00,What About Now,2001-01-06,31,NA
2000,Lonestar,03:30:00,What About Now,2001-01-13,32,NA
2000,Lonestar,03:30:00,What About Now,2001-01-20,33,NA
2000,Lonestar,03:30:00,What About Now,2001-01-27,34,NA
2000,Lonestar,03:30:00,What About Now,2001-02-03,35,NA
2000,Lonestar,03:30:00,What About Now,2001-02-10,36,NA
2000,Lonestar,03:30:00,What About Now,2001-02-17,37,NA
2000,Lonestar,03:30:00,What About Now,2001-02-24,38,NA
2000,Lonestar,03:30:00,What About Now,2001-03-03,39,NA
2000,Lonestar,03:30:00,What About Now,2001-03-10,40,NA
2000,Lonestar,03:30:00,What About Now,2001-03-17,41,NA
2000,Lonestar,03:30:00,What About Now,2001-03-24,42,NA
2000,Lonestar,03:30:00,What About Now,2001-03-31,43,NA
2000,Lonestar,03:30:00,What About Now,2001-04-07,44,NA
2000,Lonestar,03:30:00,What About Now,2001-04-14,45,NA
2000,Lonestar,03:30:00,What About Now,2001-04-21,46,NA
2000,Lonestar,03:30:00,What About Now,2001-04-28,47,NA
2000,Lonestar,03:30:00,What About Now,2001-05-05,48,NA
2000,Lonestar,03:30:00,What About Now,2001-05-12,49,NA
2000,Lonestar,03:30:00,What About Now,2001-05-19,50,NA
